observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
reading_072:jetbrains-mono:8px:ddcd465a2278,reading_072,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,348,122,11,4,44,52.8,ddcd465a22784f80069f85916541a9fb9aceb7fdf533c0075196d0e2b07be846,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-62c1-7602-9d48-b2015a7f6457,5238,0,,True,1.0,February 4,"""February 4""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12975, ""output_tokens"": 49, ""reasoning_output_tokens"": 40}",eda0c8c540bc2618e39f60c01b8a1ff5ab447dac293aa0135a094caaab3de366,aab980eaa2b3631094970719aee932af64eac6044681e7143bc6c3715911575d,2026-09-05T05:44:06.128113+00:00
reading_073:jetbrains-mono:8px:5a0b5ecc87ef,reading_073,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,5a0b5ecc87ef1c4750904a0e1b39228dd35e0a2e12eb1596cf783ba35caf433d,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-6694-79c1-901e-2d93f584a5af,5997,0,,True,1.0,52,"""52""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 36, ""reasoning_output_tokens"": 29}",d41e006f70f6ca2a3e059bd125da141bb6e4f425e6daa64091a43eaa980dc14d,5457695269856bff8396942ad528af11d1f5881f180cea01c244f8c6da30f5c7,2026-09-05T05:44:08.071564+00:00
reading_074:jetbrains-mono:8px:cdb40323b25c,reading_074,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,254,6,8,48,57.599999999999994,cdb40323b25c80eefe4fcf669664b88b3ee9322b7b7968ecc176e3e17eb29fbf,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-7015-78d3-aa5c-f6473ab0818f,5576,0,,False,0.0,Because the inventory count took longer than expected.,"""the inventory count took longer than expected""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 88, ""reasoning_output_tokens"": 73}",fa719cc735538c0b656390dfcee85e7a5e3d51c9dfc46297e2afab6148a4811c,3a447fc09b1e79bb0d7fbbbdd947596b6021b16d6b093a61b6f6b4df7be9ad1a,2026-09-05T05:44:10.150198+00:00
reading_075:jetbrains-mono:8px:592521263cc3,reading_075,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,156,287,5,9,45,54.0,592521263cc323f28e0a5ff64740c85edb7bff6daa54a4675e92da7328ddbbeb,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-76cb-73e3-8e6a-35027786bfb6,6381,0,,False,0.0,the upper archive,"""upper archive""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12973, ""output_tokens"": 89, ""reasoning_output_tokens"": 80}",19d20587c36e66aee729c0c33f852080af67b77f4c231eebab047ede9bc144d5,db14de2228113b48c66328a4d050c4d6484676b84cdc319f375747fc7b804972,2026-09-05T05:44:12.510329+00:00
reading_076:jetbrains-mono:8px:cea69f83a3e8,reading_076,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,cea69f83a3e83cbc5cf568d2e2898360a1a8ef153892a28ba84d67bd92db220b,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-7734-7510-b6d5-67f1de26795f,4395,0,,True,1.0,crimson,"""crimson""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12980, ""output_tokens"": 48, ""reasoning_output_tokens"": 40}",f51f0b432d45dad94576ba6bc2123052383de83640db1d368b240e300cced736,09005a48f22781d8d77ed983cadb7b886266a954c58e47e2988256ab4023d4b8,2026-09-05T05:44:10.541211+00:00
reading_077:jetbrains-mono:8px:950d25aa1677,reading_077,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,254,6,8,48,57.599999999999994,950d25aa167781271401e9111b4d2d998438c978fba2c4a3be36877394551a94,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-7e2c-74d0-bbd8-8a25d97ad081,4491,0,,True,1.0,May 7,"""May 7""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12974, ""output_tokens"": 72, ""reasoning_output_tokens"": 63}",18e9b83466c24fc5236b8e8090fbf726152f07d45413cfb6c7b698b229d728f6,aab980eaa2b3631094970719aee932af64eac6044681e7143bc6c3715911575d,2026-09-05T05:44:12.563473+00:00
reading_078:jetbrains-mono:8px:b51f7c138b17,reading_078,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,b51f7c138b17aeab4096ed31c85200356c89341f82a91f345f21afc1f17d82b1,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-8657-74a1-a39d-09b8e6b0d3e3,3973,0,,True,1.0,46,"""46""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12977, ""output_tokens"": 39, ""reasoning_output_tokens"": 32}",0cf3a636d5231dc1be20f39f9325b0b8556c5720b75a78cdbccf51f0602be4d7,6215790be91f6e90651ad5d769dd04daa928b3589d68b308c576060f85587b66,2026-09-05T05:44:14.124349+00:00
reading_079:jetbrains-mono:8px:10bdea227d4a,reading_079,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,10bdea227d4a6c4b1cae979e718fec94cdc72f1e69a0db90b83a9fcfca8822da,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-881d-7681-9a0f-34533f192bbc,6741,0,,False,0.0,Because the inventory count took longer than expected.,"""the inventory count took longer than expected""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 180, ""reasoning_output_tokens"": 165}",39db62682f96f1ed0ccd47054f2f15f0fac8af761f897f5f4e483f57dd6d7562,2e18f48d133dc05765315dc14df6fe4e61ef372e7b1f0841c88bd173347fe317,2026-09-05T05:44:17.283213+00:00
reading_080:jetbrains-mono:8px:898f0e93df37,reading_080,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,898f0e93df371f491d2de6b35fa6b06811e26e678e4bfa92c9cd6045b1dd107c,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-8fc9-7b00-aac2-48c70d9d7f1c,6297,0,,False,0.0,The dispatch bay.,"""dispatch bay""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12975, ""output_tokens"": 105, ""reasoning_output_tokens"": 95}",8ef4f565ad7c9bbc77aa5c37b9e145bcc2ae1ca90f2d0f9200e6fa9516c73c8f,8b88ef882d0cb387b92a98817a97e63a53345c5c0a5f8cff17daa8266780ba91,2026-09-05T05:44:18.808384+00:00
reading_081:jetbrains-mono:8px:0e98b1951e4f,reading_081,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,221,6,7,42,50.4,0e98b1951e4f0e92752c0c373c93a029134463ff94e932c6a3aaf956f9984108,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-902d-7a23-b443-2cb3cbd9a62a,4392,0,,True,1.0,crimson,"""crimson""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12971, ""output_tokens"": 39, ""reasoning_output_tokens"": 31}",61e041b3f6482d39fa60d3cdcb32e6acaca22c64f2b7f1495e7a2fadf66a2110,303001d3d09ddadd491782e56c8b779845b30e10a7ce2127381bc4e3fceaebe4,2026-09-05T05:44:16.956565+00:00
reading_082:jetbrains-mono:8px:0cfbb815cdfb,reading_082,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,0cfbb815cdfb790a6835cfca55708088714fc63b8fe7232232bebf70735be9ba,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-9627-7063-b2ca-0390fd88d0fe,11549,0,,True,1.0,May 5,"""May 5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 20992, ""input_tokens"": 26149, ""output_tokens"": 297, ""reasoning_output_tokens"": 225}",123e2a2a0e7fda7eae7b40750d8d58eccc133128fa07756b3538d87ab9390443,aab980eaa2b3631094970719aee932af64eac6044681e7143bc6c3715911575d,2026-09-05T05:44:25.674345+00:00
reading_083:jetbrains-mono:8px:3e516d37a7ea,reading_083,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,247,188,8,6,48,57.599999999999994,3e516d37a7ea17a765273ad0d7496af4011a5681d55596bd82b43442acba3d70,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-a0bb-7a50-a49e-f81f8fc80d0c,4859,0,,True,1.0,75,"""75""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12982, ""output_tokens"": 63, ""reasoning_output_tokens"": 56}",b8ea7d4baec62017cf1520cfab98279efd529827c49a5de46600254722e8ec6c,eaa05cee0549b443fe3c07a996ed52ef755cbb50d8c703fdfdb8d7f6d4387983,2026-09-05T05:44:21.816988+00:00
reading_084:jetbrains-mono:8px:6cfca92815f2,reading_084,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,348,122,11,4,44,52.8,6cfca92815f27c5960a3042c0d713488fae4806f75e8887c4a144bfb5f74e4ee,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-a25e-7b90-8613-b17aef9d8096,7264,0,,False,0.0,Because a power inspection was scheduled.,"""a power inspection was scheduled""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12976, ""output_tokens"": 157, ""reasoning_output_tokens"": 144}",c1accb225164bed320817fd35604997956f43e8dba98d2857c4ae4906de4f900,92f3feafd9955f9f82d6828885d36b261c234e7bf8f398897d2701a0fd657d57,2026-09-05T05:44:24.548474+00:00
reading_085:jetbrains-mono:8px:ab60e2e7f0d8,reading_085,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,ab60e2e7f0d8342c041646e2f1e7126a1a13e7211b40614c2507b0636e5a3493,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-a819-7a42-a2d9-e348628bf929,4043,0,,False,0.0,The west depot,"""west depot""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12972, ""output_tokens"": 49, ""reasoning_output_tokens"": 40}",e19656e3371f80df2e1036d7b2551d6f4f51033e1ab6c50269ca4ac6255af364,580eb7ed814e463d1b1b04729ba6fc8936fa341570a21c2d0555de02009196bc,2026-09-05T05:44:22.852848+00:00
reading_086:jetbrains-mono:8px:8ff000cea479,reading_086,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,8ff000cea479a360409400dc20966766d8cf70dc2d37168f18dec4abe6aa8dbe,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-b3ae-74c1-a24f-aab78886d431,5213,0,,False,0.0,review,"""bronze""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12974, ""output_tokens"": 59, ""reasoning_output_tokens"": 52}",4a44b497348d8fe09994d028c3ba02a2b664d508950f1a340120f1a59a66f255,2cc4647c9a37ebbcc558802e8b4ac54ef864b0c98d1f091768c4e699a90e6579,2026-09-05T05:44:27.031284+00:00
reading_087:jetbrains-mono:8px:4b7851bc81de,reading_087,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,221,6,7,42,50.4,4b7851bc81de8869136a82b2a9b2ec9f07886195cb65efdc600dcc719f925a20,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-b792-77a0-9758-de91770d028b,6231,0,,True,1.0,May 14,"""May 14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12971, ""output_tokens"": 184, ""reasoning_output_tokens"": 175}",db42dd035a5321f3c5ddedc6aa3a928cf8811c4652e5fff645fc24872d233ecf,b52fe7a069007a2ccb9432c4196c97c324d7ce59e2240f53908238073ab48545,2026-09-05T05:44:29.086214+00:00
reading_088:jetbrains-mono:8px:bf3fdeff4ecc,reading_088,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,bf3fdeff4ecc4b4e567f6f666b5d955dab37c6933e3a10c53a9ccce4993e5b2e,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-be48-72e2-bd25-5f4d31fa7776,4334,0,,True,1.0,77,"""77""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 79, ""reasoning_output_tokens"": 72}",0534913fb9b8aa9ea420b5433b842cfa5fb92613cab09e8b066f474cb070ba28,f746b4f4307091d3e67f438bd07610754d9e16b9160407659cd14bc7239f2cc6,2026-09-05T05:44:28.883172+00:00
reading_089:jetbrains-mono:8px:d539419798ee,reading_089,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,d539419798ee4dd8d1652f27d0e2336af3274d87195c6aaaf8f96d7984c551f4,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-c2e1-78b2-b18d-40abddf716bf,5675,0,,False,0.0,Because the replacement key had not arrived.,"""the replacement key had not arrived""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 106, ""reasoning_output_tokens"": 92}",9d9d9e705f81fb369b676a12d2e019ec95f19d91e00d850bb529ddd324ddf7f7,5f4db611b738a4254bad9868f2b2a293f46ab30173dd0ed63146b41bcede514a,2026-09-05T05:44:31.350066+00:00
reading_090:jetbrains-mono:8px:66fbea1828e4,reading_090,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,254,6,8,48,57.599999999999994,66fbea1828e4c86e7fafe8c081d16a6acb887a3beba487d5272f0fbc4dcd286e,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-c7f4-7bb0-9900-6239b6f37cee,4602,0,,False,0.0,The field station,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 57, ""reasoning_output_tokens"": 48}",6c8ca6fd3668f66ed845ebc666f52c596d39141ca759cf91295590b289801f54,c59fdfe28376be3f7f4764babb112017ee578341f06e546457dfd62e1d0b6861,2026-09-05T05:44:31.636059+00:00
reading_091:jetbrains-mono:8px:7cb73ca71048,reading_091,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,7cb73ca71048778bd39e8686bdfeb7862dac6f214516d21ccfd74a883c620795,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-cf3d-7f70-ada5-63f74d1974f4,4162,0,,True,1.0,teal,"""teal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12976, ""output_tokens"": 59, ""reasoning_output_tokens"": 51}",4d17b976359e983e29e3d5d90bc086abce93a31f8cbf685e2ab0a1adb6223c6f,09005a48f22781d8d77ed983cadb7b886266a954c58e47e2988256ab4023d4b8,2026-09-05T05:44:33.046102+00:00
reading_092:jetbrains-mono:8px:8f40be04a6de,reading_092,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,348,122,11,4,44,52.8,8f40be04a6de94aff8049dd99253b9e4e6c35628ae199e5723b58e7e89114c60,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-d0a2-7f73-b8d4-f10e15400b43,6991,0,,True,1.0,January 10,"""January 10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12974, ""output_tokens"": 178, ""reasoning_output_tokens"": 169}",5664d3d97a07d1dcc7d70ce6b2e423924459b65981ac30cb177423b9321c2013,39bf2af0d10f9cce9f28a5d0ce4ef2f198902573fa42e3936fc86952ad675543,2026-09-05T05:44:36.079422+00:00
reading_093:jetbrains-mono:8px:50cdfc9de71a,reading_093,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,50cdfc9de71a8d9088442e181f2d44193458d81beb251b1e96689943e7624076,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-d8ea-7e63-9c0e-fa1714d7b413,4013,0,,True,1.0,35,"""35""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 34, ""reasoning_output_tokens"": 27}",e813d1dd6bce4f0cfafd3036913534556f9036f6d4b7dc45c0e49515a25d48cb,e1e5b7f08cd94227f7d36c2990a01d3111b0566a970ef5d827bc29b964e66689,2026-09-05T05:44:35.363545+00:00
reading_094:jetbrains-mono:8px:469fffe5cdcd,reading_094,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,254,6,8,48,57.599999999999994,469fffe5cdcd504e0a5a1dd6ac909325059814eff882bb5909ae0e4933ffa818,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-dadb-7451-b2ef-b01b8fb31949,4667,0,,False,0.0,Because the maintenance window was extended.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12975, ""output_tokens"": 89, ""reasoning_output_tokens"": 76}",abccffb9e9ecdf7b9a8e7cc0aaeebc744cad6256103836ca8b25123389eb2ee3,8e5aee46a25d07acad262349eda530e7db436030a545fc5b3ab395c038269bf1,2026-09-05T05:44:36.303584+00:00
reading_095:jetbrains-mono:8px:03978185d87f,reading_095,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,243,6,8,48,57.599999999999994,03978185d87f794ee90ece59d3681db9b53bedf360185096379fc16778d23e82,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-dfc9-75a1-8e10-390a98e68f4e,6554,0,,False,0.0,The river lab.,"""river lab""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 150, ""reasoning_output_tokens"": 140}",f7db377f598b0a2bcb9ebd30c9afc51683bb03c394902c53bafd45bac287a215,d78eabd7ac6334d063922f909baee50f1ad111620d82bac38946841ad5db4cea,2026-09-05T05:44:39.600822+00:00
reading_096:jetbrains-mono:8px:24a3e6626cc3,reading_096,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,24a3e6626cc311f15b683656e24edf1909e29b016b08fbbdcd0cd864586351bf,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-e89b-76e1-bc23-c8ac38dd4ec5,6176,0,,True,1.0,scarlet,"""scarlet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 152, ""reasoning_output_tokens"": 144}",2b1e8c43d6f5242f7f0f4389f392feec2e6a1d5dedb4d224368a71e9616e32d8,ee5a147be9f6e25d07445b2038961885f48474b3987a47038bbfaf8f77535297,2026-09-05T05:44:41.540708+00:00
reading_097:jetbrains-mono:8px:89ce93b32432,reading_097,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,89ce93b32432728a75a8bcb40389da796cabb10e6f813e9f372b86c49c1f9d08,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-ebf7-7c42-a958-4b85787c0a72,5568,0,,True,1.0,March 12,"""March 12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12975, ""output_tokens"": 110, ""reasoning_output_tokens"": 101}",cf6bdeea8006551968a13379ce31c7d508ac2593d39ad61a9f59b88c788bd30b,5f64b085439f2313173dce925b428810dba71e859a9d599a853b8873c1ef5b87,2026-09-05T05:44:41.649024+00:00
reading_098:jetbrains-mono:8px:9388c87b1e74,reading_098,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,221,6,7,42,50.4,9388c87b1e7422ba442c5cbb24fca9a3b2889b6b2a8fb1f2fa2ba2ca1fee9873,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-ed24-7fe1-8787-06cefae790d1,4362,0,,True,1.0,86,"""86""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12973, ""output_tokens"": 35, ""reasoning_output_tokens"": 28}",ec44400889ac64c1a032fa01ff33ccb5440d88144b9ff3856b3878eb985507fc,985d5492efc42e15bc5179671cf56cef191215fd066ab40a75734b20022de284,2026-09-05T05:44:40.666414+00:00
reading_099:jetbrains-mono:8px:d931fbfdf512,reading_099,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,d931fbfdf512730e6a482e91c7a464bbfee79e1db365c98c215c552a40692d74,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-f91f-7121-8769-2f8e782ad5ea,5010,0,,False,0.0,Because a supplier changed the pickup time.,"""a supplier changed the pickup time""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12970, ""output_tokens"": 80, ""reasoning_output_tokens"": 66}",ad00fb3e817f10939bb55e260a88dbf012124287c254b0c479cbbba818f5b801,ca7fa11ef2caa555150255be40340311ceecff4b67cbb45de4c1314294fb57fe,2026-09-05T05:44:44.612133+00:00
reading_100:jetbrains-mono:8px:887cf838d97f,reading_100,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,281,155,9,5,45,54.0,887cf838d97f2de13ea2b1578270ca3e896f431e0614de4e76c354ad6f667c91,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07018-fd30-7a32-9198-e374d07735b6,4540,0,,False,0.0,In the field station.,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12977, ""output_tokens"": 53, ""reasoning_output_tokens"": 42}",015009b2d27b1dce3c5782c46218692729cb684dad1ff7163f25d5e19ba2ea34,39abfe1786205f83038be1e1dee1bae6fa8d8a17f18544c33e765e46d5e51a70,2026-09-05T05:44:45.207657+00:00
reading_101:jetbrains-mono:8px:84f9c2e90d61,reading_101,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,190,254,6,8,48,57.599999999999994,84f9c2e90d61d62026dc7958556b80931fe0e2722f2d85ca21d182b58ca4979c,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07019-0145-7b72-8200-ca666b7bea64,8850,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12978, ""output_tokens"": 87, ""reasoning_output_tokens"": 79}",18fc5a5c651d6c5838edb132109e43f915095b1b3f98394cdf8563333856d0ea,12ba3dc03dca5b6ebdfd7a9740942c0762a90ac46ba034b7637752707069801c,2026-09-05T05:44:50.391439+00:00
reading_102:jetbrains-mono:8px:19dde477741e,reading_102,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,jetbrains-mono,JetBrains Mono,8,1,1,286,155,9,5,45,54.0,19dde477741ef79c52af481cdde8e682f85cd0f8948d0cbefdec56e85e95142c,e6fd0d7e91550b3ed2b735d4312474362c4716edc4fc0577a0f61ed782d5aed1,gpt-5.6-luna,1,01a07019-0251-79c3-ac55-90184c1cd34c,10487,0,,True,1.0,June 9,"""June 9""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26184, ""output_tokens"": 333, ""reasoning_output_tokens"": 261}",9e2bd2453c4b802f30eca3fe89a7f41219bf6e0bafffbf4ab5693273e831c1cd,f1e3d90fcf16ab0413e323750894ff48740137daeeebb9dc8458e1a982dc4e07,2026-09-05T05:44:52.136486+00:00
