observation_id,condition,task_id,category,font_id,font_size_px,patches,estimated_image_tokens,image_sha256,image_path,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,text_input_tokens,instruction_sha256,payload_sha256,prompt_template_sha256,completed_at
reading_110:fira-sans:12px:6d7f8f306097,image,reading_110,reading_location,fira-sans,12,70,84.0,6d7f8f3060971774decad5ba922a467866c2673aee64be060f3e65ceda159a14,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_110.png,gpt-5.6-luna,1,01a0727b-348c-7cd1-9b9c-61ac5b1fba62,3603,0,,False,0.0,In the dispatch bay.,"""dispatch bay""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13002, ""output_tokens"": 9, ""reasoning_output_tokens"": 0}",,a5d0a14419def7f927c440c0ae00867abf19df6f30250d6ef0ae1fc7bc77315b,12a1408b4c9ba408729faa10b459ac6f2a33ed9590d388931d43df6e64bdc01f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:15.369932+00:00
reading_111:fira-sans:12px:381bb222dcf6,image,reading_111,reading_fact,fira-sans,12,69,82.8,381bb222dcf6b68572b5625a95673935941a706048602c8e10f1a8abfa345289,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_111.png,gpt-5.6-luna,1,01a0727b-3634-7a32-85ff-a98cccbafe81,8738,0,,True,1.0,amber,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12995, ""output_tokens"": 53, ""reasoning_output_tokens"": 46}",,737fbfcb3d525539d4cf3f54cd5652a99a55f9557bfe2be263cbb13ba629c0d4,cf8c58576dd796e519321a674e2a3d5310266fda3837625d8a2829310a147e5f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:20.747612+00:00
reading_112:fira-sans:12px:449d7072b625,image,reading_112,reading_date,fira-sans,12,66,79.2,449d7072b625a27d86f0d0f5190049dd5f3e6bc22591c69cf10d00af6226af04,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_112.png,gpt-5.6-luna,1,01a0727b-427f-7610-ba46-885f07d80747,6134,0,,True,1.0,October 5,"""October 5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12995, ""output_tokens"": 43, ""reasoning_output_tokens"": 34}",,9b356a136e9801bdde979c89222694f8402e3e1268129818bb6a8a0f68432e13,75e50795a5fd993f06d2c4b6c7373c120eacf7e5becce1f5fed1f510be998415,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:21.505118+00:00
reading_113:fira-sans:12px:b0db2d4dc89d,image,reading_113,reading_quantity,fira-sans,12,69,82.8,b0db2d4dc89d9f81da971da13f360f40d704fa8f1e03bca23027ee1df50b43c8,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_113.png,gpt-5.6-luna,1,01a0727b-4534-78c2-8e55-ad46b2ba348c,4179,0,,False,0.0,52 modules,"""52""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13006, ""output_tokens"": 6, ""reasoning_output_tokens"": 0}",,d9a349c11ad343249d2c144fbec98e7b3c1cee246ffbd27313ade9978cafae42,72c0aa757b64889cad8c841aac0319f8b957ce5ef616fa57e9343e02eec518b3,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:20.340420+00:00
reading_114:fira-sans:12px:491faddd7877,image,reading_114,reading_cause,fira-sans,12,68,81.6,491faddd787705bd7fb6d62bc47d2bfef24cb6ebdb00c6ce0cfd6d25466178dc,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_114.png,gpt-5.6-luna,1,01a0727b-4866-7742-979a-77025eaa0e60,4632,0,,False,0.0,Because the calibration check had to be repeated.,"""the calibration check had to be repeated""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12998, ""output_tokens"": 13, ""reasoning_output_tokens"": 0}",,af95228f14c40d620b5549cb2c1aee6d4365cf36ac63f54b18684ffd74178197,29f2ffb60d6f0e28eecbe6fbb85c06869c268377444f6e793e9ca27be126692b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:21.311600+00:00
reading_115:fira-sans:12px:19a59c81be95,image,reading_115,reading_location,fira-sans,12,67,80.39999999999999,19a59c81be95a0c5fe9e4d3ea73054a5dad37ea6586fcbdca4474840d244afa3,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_115.png,gpt-5.6-luna,1,01a0727b-55d5-7f80-b8af-09195771f4aa,5421,0,,False,0.0,The field station,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12994, ""output_tokens"": 42, ""reasoning_output_tokens"": 33}",,3cc7a47f29cea19125e0e6b54c2786b44eddc6c9aee79396c31e336d3857e882,db14de2228113b48c66328a4d050c4d6484676b84cdc319f375747fc7b804972,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:25.762482+00:00
reading_116:fira-sans:12px:d6717fff72b5,image,reading_116,reading_fact,fira-sans,12,71,85.2,d6717fff72b5ff03fde0696a389e90218e0f09c4b87f804b3b72fa7ce89cb2cb,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_116.png,gpt-5.6-luna,1,01a0727b-5856-7de0-846a-ec88af247bac,5601,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12993, ""output_tokens"": 51, ""reasoning_output_tokens"": 43}",,f96c3776a9b3e3142d20881995fc191e4fbe7f61dffafe0d4d9c7e9b22009819,50591895b62dcd62813a18d6bc2f7aa14d56673eb0d24b7830a0fd1ed7379228,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:26.350605+00:00
reading_117:fira-sans:12px:5a8962916dcb,image,reading_117,reading_date,fira-sans,12,62,74.39999999999999,5a8962916dcb6909351aaad61e59ef7e19cc152bb9a0286e605a8c6ef17a9bdf,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_117.png,gpt-5.6-luna,1,01a0727b-5aac-7881-921f-03511bbb6df3,4938,0,,True,1.0,October 11,"""October 11""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 14298, ""output_tokens"": 45, ""reasoning_output_tokens"": 36}",,b2b5a7f2fb7868604044712daa980cd3338c16078bc206ca4ad0989d6cd6dd89,3f266736972900d7e487c8eaeb6fd62bbc0a850e7baf60e06ad9b4d3a3d729d8,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:26.250405+00:00
reading_118:fira-sans:12px:a7140dc308aa,image,reading_118,reading_quantity,fira-sans,12,68,81.6,a7140dc308aa7f32625f029a6d40a5a1ec49322f16df109ec0bb9af2e8225876,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_118.png,gpt-5.6-luna,1,01a0727b-5b42-7900-bd5d-6b641aa6bd5e,6723,0,,True,1.0,23,"""23""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13008, ""output_tokens"": 33, ""reasoning_output_tokens"": 26}",,386efa883acd409d401deaa9f87da66a81121cb996f63fb877e4c91ba7c60b00,24f1daa7b25f9efcf8f7ad83287672b853438e8be66eb0770899766d3fae5374,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:28.229032+00:00
reading_119:fira-sans:12px:55f950bef6d7,image,reading_119,reading_cause,fira-sans,12,70,84.0,55f950bef6d7f710b5be1465a936b94a7ac92c50352d1da2ed55437bd85a61ed,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_119.png,gpt-5.6-luna,1,01a0727b-6af3-7b02-92c6-3635edd07228,4238,0,,False,0.0,The inventory count took longer than expected.,"""the inventory count took longer than expected""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13001, ""output_tokens"": 12, ""reasoning_output_tokens"": 0}",,366d975cd8bc0363b7b7d4bb3f9c7ed64cef8c2759c546643f3f0718c3a9dbd9,ef03cab1f44d92ae8ff7b48e8ee802312f3e201754382efd31ab5eefc558ec2c,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:30.001706+00:00
reading_120:fira-sans:12px:77002c767e24,image,reading_120,reading_location,fira-sans,12,73,87.6,77002c767e244852a01bb7859e875f35d03c82bfbb3852ee734b5ed820bb2843,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_120.png,gpt-5.6-luna,1,01a0727b-6deb-79d2-8276-05646f9a5c01,5506,0,,False,0.0,The upper archive,"""upper archive""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12994, ""output_tokens"": 55, ""reasoning_output_tokens"": 46}",,1117b54e38e95d1e52b86cf6b44a952c99d7bb4a7ba068eac08d820eaeb6da16,664dd1b0ca371afbbf2d97327f413a4c7242b6083d5a6c1b27dce23377f6dc2b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:31.757487+00:00
reading_121:fira-sans:12px:80f6bcd70df1,image,reading_121,reading_fact,fira-sans,12,71,85.2,80f6bcd70df109e203891e13c8722bff48ea23a1cec636dfe0428a808394b737,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_121.png,gpt-5.6-luna,1,01a0727b-6e8a-7a30-b2ad-984e5d76be00,3711,0,,True,1.0,indigo,"""indigo""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 6, ""reasoning_output_tokens"": 0}",,350b72a03dc382c61c36f2262e97ab8780893175b9330f1bcb6a33e18791f25b,f7af3ff73a80b7c966768e8e23c7cd08e7adc8a7405e0f30b9d5048b7a129b29,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:30.063102+00:00
reading_122:fira-sans:12px:a829ac558426,image,reading_122,reading_date,fira-sans,12,67,80.39999999999999,a829ac558426a7194ad2533fe69f3524f9c0df57d6ea44f9183d9dc55388e9db,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_122.png,gpt-5.6-luna,1,01a0727b-74b4-7582-a197-2ffb157d1e9a,4800,0,,True,1.0,February 24,"""February 24""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 53, ""reasoning_output_tokens"": 44}",,41cfff5a4eaf95ff3332e18b800d6d30a055f9c8434ac93295ba3b8e460f14fe,99c58589fe0026de6c35cb28048537dce95dd6920811170098307b34e8d4a8c6,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:33.030794+00:00
reading_123:fira-sans:12px:53a13e45f077,image,reading_123,reading_quantity,fira-sans,12,64,76.8,53a13e45f077e009e1fe055395207c36a53c7f2ad8052e2c50f30bd3e9a5968d,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_123.png,gpt-5.6-luna,1,01a0727b-7be4-7cd1-8bcb-a0d8a88e08bf,8473,0,,True,1.0,82,"""82""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12999, ""output_tokens"": 42, ""reasoning_output_tokens"": 35}",,32576fd7b2bb1b03438990de88e6982cb7904db9e135372af0cc02407d3945c3,73b948f7a55fdff1abd84747f0bbcfa2e62ad43f17d2bb0eab7628dd5cec26c1,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:38.475804+00:00
reading_124:fira-sans:12px:320a208e6708,image,reading_124,reading_cause,fira-sans,12,73,87.6,320a208e6708090d67f6c5d03c2ff489f3dfdaaf8c853e046e07d5e61b5c7ece,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_124.png,gpt-5.6-luna,1,01a0727b-7c70-7aa1-ab98-62fe5bd4cb9c,3881,0,,False,0.0,Because heavy rain delayed the outdoor work.,"""heavy rain delayed the outdoor work""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12997, ""output_tokens"": 12, ""reasoning_output_tokens"": 0}",,0bb929395b897938876080de8bf779262043e4e6c003d9f481e6e65ff64ce901,ef03cab1f44d92ae8ff7b48e8ee802312f3e201754382efd31ab5eefc558ec2c,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:33.945634+00:00
reading_125:fira-sans:12px:4c88530a65ca,image,reading_125,reading_location,fira-sans,12,72,86.39999999999999,4c88530a65ca8aca3919622744eb8b40c7a345260fa7ad231ff467a2bb247114,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_125.png,gpt-5.6-luna,1,01a0727b-8273-7051-b903-3ac70c841ecd,3782,0,,False,0.0,In the upper archive.,"""upper archive""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13007, ""output_tokens"": 9, ""reasoning_output_tokens"": 0}",,f4224ea4390094e0864088cf8e0f61555f0fb6f9820493d2940828bb43b16fb1,a73e447fe3fece8678f97b021578dbe953d543ca71656ced890ccabf1bb16657,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:35.540962+00:00
reading_126:fira-sans:12px:b92e9b3fb9e2,image,reading_126,reading_fact,fira-sans,12,72,86.39999999999999,b92e9b3fb9e2c340ce43f3fc0e8ae3336ff0911394ddfab79acae0c08923fc8a,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_126.png,gpt-5.6-luna,1,01a0727b-8781-7a42-abb7-57dac6c0c5eb,3996,0,,True,1.0,ochre,"""ochre""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13005, ""output_tokens"": 6, ""reasoning_output_tokens"": 0}",,752f01e7d7567141cafcdcedafcee403c46f56fcd3d7f2a1f95fab9868c74f41,8ecfb7063dbb8affc45deed6d02709c649a6ab017c016dbbc956cb2eddc5af33,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:37.027884+00:00
reading_127:fira-sans:12px:937693563865,image,reading_127,reading_date,fira-sans,12,70,84.0,937693563865d8473b9eb5c5c77d81a9d3065c167b8722b727fd600e1cf86716,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_127.png,gpt-5.6-luna,1,01a0727b-8b39-7e41-9cab-50fc92dddcac,17079,0,,False,0.0,It was not stated.,"""September 17""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26325, ""output_tokens"": 523, ""reasoning_output_tokens"": 450}",,673faaca9c7bdc3b523f9ac0ad67ce080b8a95a0c7c66f1d3d21fddac36901ee,09539c98c2187da74495353e3462b05e9a5a76366159ad8a9e8cc34cdfe6a999,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:51.025868+00:00
reading_128:fira-sans:12px:3cba216ae732,image,reading_128,reading_quantity,fira-sans,12,66,79.2,3cba216ae732710e8786e3968ad4b43ba936f68f09eab58304c1a0d0bc3e33ae,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_128.png,gpt-5.6-luna,1,01a0727b-911a-7961-bc34-31bb76d2111a,3555,0,,False,0.0,89 samples,"""89""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12998, ""output_tokens"": 6, ""reasoning_output_tokens"": 0}",,935079beec80b562a8798ca72faa8f712d7a7a5dd601f9e44f05e53deb66162b,b21b80849828c2c711f029562c788cfbe29ef2541024345622246dc4df24fc7d,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:39.097221+00:00
reading_129:fira-sans:12px:1761c69da106,image,reading_129,reading_cause,fira-sans,12,70,84.0,1761c69da10610287fbb5dd86b16a8302734905e462c0e89c939761063f545be,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_129.png,gpt-5.6-luna,1,01a0727b-9721-7453-9946-5c23913691c5,3455,0,,False,0.0,A supplier changed the pickup time.,"""a supplier changed the pickup time""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13001, ""output_tokens"": 11, ""reasoning_output_tokens"": 0}",,e5cc200dc11bb08c61ba1f7600d7e893b9cd967942471e93c6b64c6e98c295ba,29f2ffb60d6f0e28eecbe6fbb85c06869c268377444f6e793e9ca27be126692b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:40.484185+00:00
reading_130:fira-sans:12px:3c16e16b3caf,image,reading_130,reading_location,fira-sans,12,67,80.39999999999999,3c16e16b3cafe99519b90503af9e53017bd69edcc1b978e306731c149d044891,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_130.png,gpt-5.6-luna,1,01a0727b-9cd2-71e3-bdfc-386e081daba1,4467,0,,False,0.0,The river lab,"""river lab""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 52, ""reasoning_output_tokens"": 43}",,2499f5368ec3bea2bd9bd27b82599ab365a87e63d18f682e6c5efa8f2cd77982,d47140bedfdacce9ab8b3237a9b66d26a9e18d54b262f9afe74713267a5d620b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:42.944062+00:00
reading_131:fira-sans:12px:aa9397805ea9,image,reading_131,reading_fact,fira-sans,12,72,86.39999999999999,aa9397805ea9c55fa3ea3ed367115bc15e59df26931cd71f81af78b6ae1bd14d,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_131.png,gpt-5.6-luna,1,01a0727b-9eca-7430-9c4b-fc24f26fdfc7,3371,0,,False,0.0,orchid,"""ochre""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13008, ""output_tokens"": 6, ""reasoning_output_tokens"": 0}",,a1e8a07aa7beba06ac7cdcac9b91fb01c275010835fc58505a5965db2b34d21e,1ff7937de5584f76ab6c99101c50dc5e0cae8a629a1ef3c6a2681ef5baf32052,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:42.469880+00:00
reading_132:fira-sans:12px:cd7e84337097,image,reading_132,reading_date,fira-sans,12,71,85.2,cd7e843370973a453967afcec3500d29e124d5b72add0425156dfecfa2325ee9,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_132.png,gpt-5.6-luna,1,01a0727b-a448-7bb3-9a1f-34425347a6f7,5717,0,,True,1.0,December 15,"""December 15""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 139, ""reasoning_output_tokens"": 130}",,55004aae930b07b0ddcb4213e2bff8370a33643b5936b62eb6520170997a30e0,536cdcd4152bf59708b6bf19ac678b97c10dfa9158c315eee7bcfca3d8e41370,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:46.202582+00:00
reading_133:fira-sans:12px:b69a72ed57c1,image,reading_133,reading_quantity,fira-sans,12,64,76.8,b69a72ed57c15e2238fb92b92660747d1045e40906e92c8c1e2640066adc221f,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_133.png,gpt-5.6-luna,1,01a0727b-ac5b-71e1-94d0-9774c8c6b7ec,3776,0,,False,0.0,22 modules,"""22""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12998, ""output_tokens"": 33, ""reasoning_output_tokens"": 25}",,9726621114dd8d6c6838c4a9d5b5ac63083ab24411ce77bbae7b4c57ce0f9d19,6215790be91f6e90651ad5d769dd04daa928b3589d68b308c576060f85587b66,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:46.247269+00:00
reading_134:fira-sans:12px:287467092526,image,reading_134,reading_cause,fira-sans,12,68,81.6,287467092526fb00242a0941a9cab233f8ee0010f3ee13a9de63fb16794f6541,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_134.png,gpt-5.6-luna,1,01a0727b-ae6e-70c2-8861-43e803dfa471,4869,0,,False,0.0,Because the delivery truck arrived late.,"""the delivery truck arrived late""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 13000, ""output_tokens"": 33, ""reasoning_output_tokens"": 20}",,7b878f60b11cc86563c0cee154617ae5be62d0cf8bf1b63d39d613c45fba4f17,3eb5de0e5ea1d21e71e677c2dd8a1613540062c2ae26c19815e0a632acdcb3ed,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:47.814006+00:00
reading_135:fira-sans:12px:95303063ba32,image,reading_135,reading_location,fira-sans,12,74,88.8,95303063ba32fb41496309d24c6ddd42a0c6620bb96189695607cf374c435ed4,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_135.png,gpt-5.6-luna,1,01a0727b-bb39-7c53-acf1-251e620d7e0b,5796,0,,False,0.0,In the west depot.,"""west depot""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12999, ""output_tokens"": 54, ""reasoning_output_tokens"": 43}",,151d7fcdecb0fb1a7063a2925229b4b48c68ef62cbc886983f53cb72fe5f01f6,a73e447fe3fece8678f97b021578dbe953d543ca71656ced890ccabf1bb16657,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:51.999850+00:00
reading_136:fira-sans:12px:cc32b4ad81d4,image,reading_136,reading_fact,fira-sans,12,67,80.39999999999999,cc32b4ad81d4ebb2c454d8cc5627fb6a471411de32be953438838796e3843af3,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_136.png,gpt-5.6-luna,1,01a0727b-bb85-7093-9c8e-165258bde3a6,4446,0,,True,1.0,bronze,"""bronze""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12997, ""output_tokens"": 42, ""reasoning_output_tokens"": 34}",,a4d97f5e6c11452601a096d3fe0c1a57ff3673b0857f0e00414dbf65f477316c,c22ddf0b74d24e265de53a804d1fc63bd59ec247aaa9052dcda2dca1bd73d5d1,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:50.693785+00:00
reading_137:fira-sans:12px:e8a1f20ffb3b,image,reading_137,reading_date,fira-sans,12,66,79.2,e8a1f20ffb3b62fd9037dd181a3ffe8bb606119885387e1b8d4a37ec18c404a9,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_137.png,gpt-5.6-luna,1,01a0727b-c172-7dc1-a4b8-633b93b436d2,4994,0,,True,1.0,January 18,"""January 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12998, ""output_tokens"": 50, ""reasoning_output_tokens"": 41}",,1e74004c8608e01c58845157aad55ba9f8475e173270ad2501d962b55b213455,118f28ae658585f1cca6ec4695cc814faad606308621ce7fcd4523c0adb99958,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:52.808998+00:00
reading_138:fira-sans:12px:5fa6bed09b0e,image,reading_138,reading_quantity,fira-sans,12,71,85.2,5fa6bed09b0eeb24c808ee27b438a595d429355641750c3d16ae174381f0b62d,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_138.png,gpt-5.6-luna,1,01a0727b-cc52-7b22-8b89-2bc899eb34af,8778,0,,True,1.0,58,"""58""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 34, ""reasoning_output_tokens"": 27}",,ff6c590b6731104a9f247792f5fb9aed7d514229b43da0eef70cb4262cb48bb3,7f5d98f0d4e96cd92b93b69396771c41baadbfd0812cce235af1ae84a65f0963,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:59.472401+00:00
reading_139:fira-sans:12px:674817cf9729,image,reading_139,reading_cause,fira-sans,12,69,82.8,674817cf97293c63d582b9d54e6182a6b80b314001c39c748552a2e8e3d953c1,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_139.png,gpt-5.6-luna,1,01a0727b-ce29-7fe2-a7d3-87577fbaa465,3624,0,,False,0.0,Because the calibration check had to be repeated.,"""the calibration check had to be repeated""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12996, ""output_tokens"": 13, ""reasoning_output_tokens"": 0}",,24474dfef5b3ca270beddddcbd716bf31d7797a66c6b3da3e650c8a4db52cb8d,2e18f48d133dc05765315dc14df6fe4e61ef372e7b1f0841c88bd173347fe317,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:54.650271+00:00
reading_140:fira-sans:12px:614ea2aa8b0d,image,reading_140,reading_location,fira-sans,12,71,85.2,614ea2aa8b0dabb0615c47a960ddef9b5a6dc322a82e4667c1863b9321eaa2df,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_140.png,gpt-5.6-luna,1,01a0727b-d14b-7523-9638-371bea821100,4394,0,,False,0.0,The west depot,"""west depot""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12998, ""output_tokens"": 43, ""reasoning_output_tokens"": 34}",,1da95345f876586b3db76f7c993ddb41b908169ba99a12a197997a001021a460,12a1408b4c9ba408729faa10b459ac6f2a33ed9590d388931d43df6e64bdc01f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:56.394339+00:00
reading_141:fira-sans:12px:ffa786a10da2,image,reading_141,reading_fact,fira-sans,12,70,84.0,ffa786a10da2b0b2714c21f050a65164a0f0d2ced269f7f04979365d94d3af36,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/12px/reading_141.png,gpt-5.6-luna,1,01a0727b-d4b9-7bf2-a3d9-a37e16e4786c,4131,0,,True,1.0,scarlet,"""scarlet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12999, ""output_tokens"": 40, ""reasoning_output_tokens"": 32}",,64466cdff21c1db7eb6b4af57e76ac7c843f7a11d382a7cc4ce9791b3fb65bae,ee5a147be9f6e25d07445b2038961885f48474b3987a47038bbfaf8f77535297,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:51:56.940717+00:00
